Hello! Here are the QC parameters Minimum area for a real peak: 40000. RT flexibility: 2.5 minutes. Blank can be this fraction of a sample: 3. S/N ratio: 4. Parts per million flexibility: 6. Processed on: 2024-05-03 16:49:49.235254. 
"","replicate_name","precursor_ion_name","retention_time","area","background","height","mass_error_ppm","flags","QC_area"
"890","211202_Smp_OBi1_7","Choline",16.34,424901,462243,8822,-1.3,"sn_flag, blank_flag",NA
"891","211202_Smp_OBi1_8","Choline",16.79,364365,482855,7920,-1.5,"sn_flag, blank_flag",NA
"892","211202_Smp_OBi1_9","Choline",16.05,806416,54457,13435,-0.6,"blank_flag",NA
"893","211202_Smp_OBi1small_1","Choline",15.39,148104,586551,10296,-1.3,"sn_flag, blank_flag",NA
"894","211202_Smp_OBi1small_3","Choline",15.42,163277,607234,8801,-1.3,"sn_flag, blank_flag",NA
"895","211202_Smp_OBi1small_5","Choline",16,317830,462964,12449,-2.8,"sn_flag, blank_flag",NA
"896","211202_Smp_OBi1small_7","Choline",15.9,357212,595931,13859,-2,"sn_flag, blank_flag",NA
"897","211202_Smp_RWi2_1","Choline",15.77,3043050,1292182,84813,-2.2,"sn_flag, ",NA
"898","211202_Smp_RWi2_2","Choline",16,2580550,700568,50397,-0.8,"sn_flag, ",NA
"899","211202_Smp_RWi2_3","Choline",15.56,4914332,755058,157126,-0.5,"",4914332
"900","211202_Smp_RWi2_4","Choline",15.87,5256306,811529,152180,-1.9,"",5256306
"901","211202_Smp_RWi2_5","Choline",16.31,2735837,1007895,80928,-0.8,"sn_flag, ",NA
"902","211202_Smp_RWi2_6","Choline",16.14,2628161,925118,83866,-1.3,"sn_flag, ",NA
"903","211202_Std_4uMStdsMix1InH2O_1","Citrulline",11.79,106049872,1205104,6889674,-3.1,"",106049872
"904","211202_Std_4uMStdsMix1InH2O_2","Citrulline",11.63,85174352,778644,4763852,-1.8,"",85174352
"905","211202_Std_4uMStdsMix1InMatrix_1","Citrulline",11.79,129869240,1765708,10308612,-3,"",129869240
"906","211202_Std_4uMStdsMix1InMatrix_2","Citrulline",11.61,109551896,1345752,7891355,-1.7,"",109551896
"907","211202_Std_4uMStdsMix2InH2O_1","Citrulline",11.77,589506,0,19690,-2.9,"blank_flag",NA
"908","211202_Std_4uMStdsMix2InH2O_2","Citrulline",11.68,401259,0,14352,-1.3,"blank_flag",NA
"909","211202_Std_4uMStdsMix2InMatrix_1","Citrulline",11.77,19145436,155582,1316649,-2.3,"",19145436
"910","211202_Std_4uMStdsMix2InMatrix_2","Citrulline",11.62,12004385,16964,820873,-1.4,"",12004385
"911","211202_Std_H2OinMatrix_1","Citrulline",11.79,19574412,0,1464227,-2.5,"",19574412
"912","211202_Std_H2OinMatrix_2","Citrulline",11.62,10936976,111175,757452,-1.7,"",10936976
"913","211202_Blk_BlankTube_1","Citrulline",11.77,226846,201091,11455,-2.2,"sn_flag, blank_flag",NA
"914","211202_Blk_BlankTube_2","Citrulline",11.68,327576,0,10499,-1.8,"blank_flag",NA
"915","211202_Blk_BlankTube_3","Citrulline",11.79,143756,172952,8295,-2.7,"sn_flag, blank_flag",NA
"916","211202_Poo_TruePooBacteria_DDApos20","Citrulline",11.67,11576964,88183,942415,-1.4,"",11576964
"917","211202_Poo_TruePooBacteria_DDApos35","Citrulline",11.63,11351896,0,865240,-2.4,"",11351896
"918","211202_Poo_TruePooBacteria_DDApos50","Citrulline",11.64,10020645,0,768488,-2.2,"",10020645
"919","211202_Poo_TruePooBacteria_Full1","Citrulline",11.85,27699288,39555,2236190,-2.5,"",27699288
"920","211202_Poo_TruePooBacteria_Full2","Citrulline",11.72,23775002,0,1812163,-2.8,"",23775002
"921","211202_Poo_TruePooBacteria_Full3","Citrulline",11.7,24135718,0,1749944,-1.4,"",24135718
"922","211202_Poo_TruePooBacteria_Half1","Citrulline",11.84,14301585,11044,1068709,-3,"",14301585
"923","211202_Poo_TruePooBacteria_Half2","Citrulline",11.7,11603255,0,871487,-2.4,"",11603255
"924","211202_Poo_TruePooBacteria_Half3","Citrulline",11.68,11925543,0,869027,-1.2,"",11925543
"925","211202_Smp_OBi1_1","Citrulline",11.77,71731584,657460,5874287,-2.9,"",71731584
"926","211202_Smp_OBi1_2","Citrulline",11.72,72467024,38456,5906906,-1.4,"",72467024
"927","211202_Smp_OBi1_3","Citrulline",11.77,70734744,562856,5842731,-2.8,"",70734744
"928","211202_Smp_OBi1_4","Citrulline",11.73,2278039,0,176554,-2.8,"",2278039
"929","211202_Smp_OBi1_5","Citrulline",11.77,2782654,0,230187,-2.8,"",2782654
"930","211202_Smp_OBi1_6","Citrulline",11.82,2573261,0,190588,-1.7,"",2573261
"931","211202_Smp_OBi1_7","Citrulline",11.73,46716760,341060,3587388,-2.5,"",46716760
"932","211202_Smp_OBi1_8","Citrulline",11.75,50312772,0,4146986,-2.6,"",50312772
"933","211202_Smp_OBi1_9","Citrulline",11.79,48337100,526488,3975050,-1.6,"",48337100
"934","211202_Smp_OBi1small_1","Citrulline",11.85,7276885,0,520861,-2.4,"",7276885
"935","211202_Smp_OBi1small_3","Citrulline",11.82,6030083,0,434711,-2.3,"",6030083
"936","211202_Smp_OBi1small_5","Citrulline",11.73,14865465,0,1109115,-3.6,"",14865465
"937","211202_Smp_OBi1small_7","Citrulline",11.75,14277152,0,1097302,-2.8,"",14277152
"938","211202_Smp_RWi2_1","Citrulline",11.75,6662644,0,449734,-3.1,"",6662644
"939","211202_Smp_RWi2_2","Citrulline",11.7,5944359,0,378140,-2.2,"",5944359
"940","211202_Smp_RWi2_3","Citrulline",11.8,4093840,0,315284,-1.4,"",4093840
"941","211202_Smp_RWi2_4","Citrulline",11.77,4076094,0,293038,-2.9,"",4076094
"942","211202_Smp_RWi2_5","Citrulline",11.68,7794056,0,488679,-1.9,"",7794056
"943","211202_Smp_RWi2_6","Citrulline",11.75,5388601,0,311495,-2.1,"",5388601
"944","211202_Std_4uMStdsMix1InH2O_1","Creatine",10.92,774455104,9587149,57560252,-4.2,"",774455104
"945","211202_Std_4uMStdsMix1InH2O_2","Creatine",10.91,1088811648,7870813,76114880,-3.3,"",1088811648
"946","211202_Std_4uMStdsMix1InMatrix_1","Creatine",10.92,828600576,10829839,61068396,-4.2,"",828600576
"947","211202_Std_4uMStdsMix1InMatrix_2","Creatine",10.98,1058243904,10357595,73816632,-2.6,"",1058243904
"948","211202_Std_4uMStdsMix2InH2O_1","Creatine",NA,NA,NA,NA,NA,"",NA
"949","211202_Std_4uMStdsMix2InH2O_2","Creatine",NA,NA,NA,NA,NA,"",NA
"950","211202_Std_4uMStdsMix2InMatrix_1","Creatine",NA,NA,NA,NA,NA,"",NA
"951","211202_Std_4uMStdsMix2InMatrix_2","Creatine",NA,NA,NA,NA,NA,"",NA
"952","211202_Std_H2OinMatrix_1","Creatine",11.48,358190,133848,18411,-3.8,"sn_flag, ",NA
"953","211202_Std_H2OinMatrix_2","Creatine",11.36,713732,0,22269,-2.9,"",713732
"954","211202_Blk_BlankTube_1","Creatine",11.24,28534,200919,5522,-3.1,"sn_flag, areamin_flag, blank_flag",NA
"955","211202_Blk_BlankTube_2","Creatine",11.3,257742,182730,11297,-2.4,"sn_flag, blank_flag",NA
"956","211202_Blk_BlankTube_3","Creatine",11.16,31779,207113,5006,-3.5,"sn_flag, areamin_flag, blank_flag",NA
"957","211202_Poo_TruePooBacteria_DDApos20","Creatine",11.35,22089,0,16931,-4.4,"areamin_flag, blank_flag",NA
"958","211202_Poo_TruePooBacteria_DDApos35","Creatine",11.33,28794,0,14787,-4.6,"areamin_flag, blank_flag",NA
"959","211202_Poo_TruePooBacteria_DDApos50","Creatine",11.32,13389,9376,11449,-4.5,"sn_flag, areamin_flag, blank_flag",NA
"960","211202_Poo_TruePooBacteria_Full1","Creatine",11.52,417441,0,26829,-3.4,"",417441
"961","211202_Poo_TruePooBacteria_Full2","Creatine",11.29,219718,0,19285,-3.3,"blank_flag",NA
"962","211202_Poo_TruePooBacteria_Full3","Creatine",11.51,505921,0,26757,-2.3,"",505921
"963","211202_Poo_TruePooBacteria_Half1","Creatine",11.47,503287,49124,20617,-3.8,"",503287
"964","211202_Poo_TruePooBacteria_Half2","Creatine",11.34,66910,22398,15546,-5.5,"sn_flag, blank_flag",NA
"965","211202_Poo_TruePooBacteria_Half3","Creatine",11.47,166959,61369,16351,-2.5,"sn_flag, blank_flag",NA
"966","211202_Smp_OBi1_1","Creatine",10.94,2596294,0,196544,-3.1,"",2596294
"967","211202_Smp_OBi1_2","Creatine",11.45,603494,0,43300,-2.8,"",603494
"968","211202_Smp_OBi1_3","Creatine",11.51,233011,0,46663,-5.2,"blank_flag",NA
"969","211202_Smp_OBi1_4","Creatine",10.91,750375,448348,53792,-3.4,"sn_flag, ",NA
"970","211202_Smp_OBi1_5","Creatine",11.39,27507,93453,6468,-4.1,"sn_flag, areamin_flag, blank_flag",NA
"971","211202_Smp_OBi1_6","Creatine",11.54,210232,190363,15887,-2.6,"sn_flag, blank_flag",NA
"972","211202_Smp_OBi1_7","Creatine",11.27,112122,0,20750,-2.8,"blank_flag",NA
"973","211202_Smp_OBi1_8","Creatine",11.18,130680,0,17389,-3.6,"blank_flag",NA
"974","211202_Smp_OBi1_9","Creatine",11.26,202978,0,19450,-1.6,"blank_flag",NA
"975","211202_Smp_OBi1small_1","Creatine",11.45,334532,205174,20944,-4.3,"sn_flag, ",NA
"976","211202_Smp_OBi1small_3","Creatine",11.36,19179,219030,4171,-3.8,"sn_flag, areamin_flag, blank_flag",NA
"977","211202_Smp_OBi1small_5","Creatine",11.38,13367,109875,5511,-4.2,"sn_flag, areamin_flag, blank_flag",NA
"978","211202_Smp_OBi1small_7","Creatine",11.35,137092,191833,14565,-3.7,"sn_flag, blank_flag",NA
"979","211202_Smp_RWi2_1","Creatine",11.41,71824,115883,13333,-5.5,"sn_flag, blank_flag",NA
"980","211202_Smp_RWi2_2","Creatine",11.51,6653,142254,2534,-4.3,"sn_flag, areamin_flag, blank_flag",NA
"981","211202_Smp_RWi2_3","Creatine",11.19,69975,81738,7776,-2.3,"sn_flag, blank_flag",NA
"982","211202_Smp_RWi2_4","Creatine",11.29,149836,4700,16363,-4.3,"blank_flag",NA
"983","211202_Smp_RWi2_5","Creatine",11.21,110798,145698,14445,-4.2,"sn_flag, blank_flag",NA
"984","211202_Smp_RWi2_6","Creatine",11.38,100270,2115,18295,-4.5,"blank_flag",NA
"985","211202_Std_4uMStdsMix1InH2O_1","Cys-Gly, oxidized",11.2,36406408,408694,1584781,-1.2,"",36406408
"986","211202_Std_4uMStdsMix1InH2O_2","Cys-Gly, oxidized",10.65,38125668,0,1370421,0.1,"",38125668
"987","211202_Std_4uMStdsMix1InMatrix_1","Cys-Gly, oxidized",11.18,32364368,267056,1559932,-1.4,"",32364368
"988","211202_Std_4uMStdsMix1InMatrix_2","Cys-Gly, oxidized",10.69,799190,0,36234,0.2,"",799190
"989","211202_Std_4uMStdsMix2InH2O_1","Cys-Gly, oxidized",NA,NA,NA,NA,NA,"",NA
"990","211202_Std_4uMStdsMix2InH2O_2","Cys-Gly, oxidized",NA,NA,NA,NA,NA,"",NA
"991","211202_Std_4uMStdsMix2InMatrix_1","Cys-Gly, oxidized",11.11,2813704,0,135760,-1,"",2813704
"992","211202_Std_4uMStdsMix2InMatrix_2","Cys-Gly, oxidized",10.72,2096233,0,77745,-0.1,"",2096233
"993","211202_Std_H2OinMatrix_1","Cys-Gly, oxidized",11.18,3573329,0,174700,-1,"",3573329
"994","211202_Std_H2OinMatrix_2","Cys-Gly, oxidized",10.87,320646,0,20609,-0.5,"",320646
"995","211202_Blk_BlankTube_1","Cys-Gly, oxidized",10.64,0,0,0,NA,"areamin_flag, ",NA
"996","211202_Blk_BlankTube_2","Cys-Gly, oxidized",10.17,0,0,0,NA,"areamin_flag, ",NA
"997","211202_Blk_BlankTube_3","Cys-Gly, oxidized",10.6,0,0,0,NA,"areamin_flag, ",NA
"998","211202_Poo_TruePooBacteria_DDApos20","Cys-Gly, oxidized",10.9,1101523,0,60104,-0.5,"",1101523
"999","211202_Poo_TruePooBacteria_DDApos35","Cys-Gly, oxidized",10.86,932478,0,55296,-0.8,"",932478
"1000","211202_Poo_TruePooBacteria_DDApos50","Cys-Gly, oxidized",10.92,818730,0,45325,-1,"",818730
"1001","211202_Poo_TruePooBacteria_Full1","Cys-Gly, oxidized",11.31,4499235,0,205673,-1.2,"",4499235
"1002","211202_Poo_TruePooBacteria_Full2","Cys-Gly, oxidized",10.92,2538883,0,123989,-1.2,"",2538883
"1003","211202_Poo_TruePooBacteria_Full3","Cys-Gly, oxidized",10.87,1884119,0,98041,0,"",1884119
"1004","211202_Poo_TruePooBacteria_Half1","Cys-Gly, oxidized",11.28,2148728,0,94585,-1.7,"",2148728
"1005","211202_Poo_TruePooBacteria_Half2","Cys-Gly, oxidized",10.92,899765,0,49333,-1.3,"",899765
"1006","211202_Poo_TruePooBacteria_Half3","Cys-Gly, oxidized",11,497537,0,34869,-0.3,"",497537
"1007","211202_Smp_OBi1_1","Cys-Gly, oxidized",11.11,4941583,0,284481,-1.6,"",4941583
"1008","211202_Smp_OBi1_2","Cys-Gly, oxidized",10.95,4344896,0,231907,-0.3,"",4344896
"1009","211202_Smp_OBi1_3","Cys-Gly, oxidized",11.19,4486335,0,248237,-1.1,"",4486335
"1010","211202_Smp_OBi1_4","Cys-Gly, oxidized",11.06,22830342,314451,1036339,-1.9,"",22830342
"1011","211202_Smp_OBi1_5","Cys-Gly, oxidized",11.14,8003189,0,419073,-1.6,"",8003189
"1012","211202_Smp_OBi1_6","Cys-Gly, oxidized",11.14,5746393,0,249546,-0.5,"",5746393
"1013","211202_Smp_OBi1_7","Cys-Gly, oxidized",11.2,31524942,255283,1485248,-0.9,"",31524942
"1014","211202_Smp_OBi1_8","Cys-Gly, oxidized",11.13,2222830,0,126073,-1.5,"",2222830
"1015","211202_Smp_OBi1_9","Cys-Gly, oxidized",11.14,870949,0,56564,-0.4,"",870949
"1016","211202_Smp_OBi1small_1","Cys-Gly, oxidized",11.3,421976,0,21238,-1.4,"",421976
"1017","211202_Smp_OBi1small_3","Cys-Gly, oxidized",11.23,527935,0,24509,-1.6,"",527935
"1018","211202_Smp_OBi1small_5","Cys-Gly, oxidized",11.03,351027,0,28841,-2.1,"",351027
"1019","211202_Smp_OBi1small_7","Cys-Gly, oxidized",11.05,477169,0,28987,-1.4,"",477169
"1020","211202_Smp_RWi2_1","Cys-Gly, oxidized",NA,NA,NA,NA,NA,"",NA
"1021","211202_Smp_RWi2_2","Cys-Gly, oxidized",NA,NA,NA,NA,NA,"",NA
"1022","211202_Smp_RWi2_3","Cys-Gly, oxidized",11.14,5286,0,4404,-0.1,"areamin_flag, ",NA
"1023","211202_Smp_RWi2_4","Cys-Gly, oxidized",11,8285,0,3966,-4.1,"areamin_flag, ",NA
"1024","211202_Smp_RWi2_5","Cys-Gly, oxidized",NA,NA,NA,NA,NA,"",NA
"1025","211202_Smp_RWi2_6","Cys-Gly, oxidized",NA,NA,NA,NA,NA,"",NA
"1026","211202_Std_4uMStdsMix1InH2O_1","Cytidine",NA,NA,NA,NA,NA,"",NA
"1027","211202_Std_4uMStdsMix1InH2O_2","Cytidine",NA,NA,NA,NA,NA,"",NA
"1028","211202_Std_4uMStdsMix1InMatrix_1","Cytidine",8.24,22801482,104102,1355340,-1.5,"",22801482
"1029","211202_Std_4uMStdsMix1InMatrix_2","Cytidine",8.24,32190690,197710,1848857,-0.3,"",32190690
"1030","211202_Std_4uMStdsMix2InH2O_1","Cytidine",8.2,108266160,948491,5948423,-1.5,"",108266160
"1031","211202_Std_4uMStdsMix2InH2O_2","Cytidine",8.19,121415744,1658830,6328309,-0.8,"",121415744
"1032","211202_Std_4uMStdsMix2InMatrix_1","Cytidine",8.2,114039056,1129306,6599896,-2,"",114039056
"1033","211202_Std_4uMStdsMix2InMatrix_2","Cytidine",8.23,123013472,1256051,7337482,-0.3,"",123013472
"1034","211202_Std_H2OinMatrix_1","Cytidine",8.24,21479576,211465,1313060,-1.3,"",21479576
"1035","211202_Std_H2OinMatrix_2","Cytidine",8.22,35153528,410314,2264199,-0.9,"",35153528
"1036","211202_Blk_BlankTube_1","Cytidine",7.89,0,0,0,NA,"areamin_flag, ",NA
"1037","211202_Blk_BlankTube_2","Cytidine",7.85,0,0,0,NA,"areamin_flag, ",NA
"1038","211202_Blk_BlankTube_3","Cytidine",7.85,0,0,0,NA,"areamin_flag, ",NA
"1039","211202_Poo_TruePooBacteria_DDApos20","Cytidine",8.28,34768096,295924,2096271,-0.7,"",34768096
"1040","211202_Poo_TruePooBacteria_DDApos35","Cytidine",8.25,38094240,552464,2391320,-1.1,"",38094240
"1041","211202_Poo_TruePooBacteria_DDApos50","Cytidine",8.26,37061720,426880,2383199,-1.2,"",37061720
"1042","211202_Poo_TruePooBacteria_Full1","Cytidine",8.25,32941976,488845,2026752,-1.6,"",32941976
"1043","211202_Poo_TruePooBacteria_Full2","Cytidine",8.22,39293464,518066,2128238,-1.1,"",39293464
"1044","211202_Poo_TruePooBacteria_Full3","Cytidine",8.27,47178156,548468,2742604,-0.4,"",47178156
"1045","211202_Poo_TruePooBacteria_Half1","Cytidine",8.21,20810182,260381,1194270,-1.8,"",20810182
"1046","211202_Poo_TruePooBacteria_Half2","Cytidine",8.21,23799374,224757,1228365,-1.2,"",23799374
"1047","211202_Poo_TruePooBacteria_Half3","Cytidine",8.25,26311524,292503,1469198,-0.4,"",26311524
"1048","211202_Smp_OBi1_1","Cytidine",8.25,97199688,1168634,6386126,-2.5,"",97199688
"1049","211202_Smp_OBi1_2","Cytidine",8.27,68736488,823760,4211193,-0.6,"",68736488
"1050","211202_Smp_OBi1_3","Cytidine",8.24,82289584,1162994,5377780,-1.8,"",82289584
"1051","211202_Smp_OBi1_4","Cytidine",8.24,33202882,349480,2194970,-2.1,"",33202882
"1052","211202_Smp_OBi1_5","Cytidine",8.24,17656052,259968,1210076,-1.8,"",17656052
"1053","211202_Smp_OBi1_6","Cytidine",8.22,13487319,143529,877021,-0.5,"",13487319
"1054","211202_Smp_OBi1_7","Cytidine",8.27,74961856,1131621,4723082,-1.6,"",74961856
"1055","211202_Smp_OBi1_8","Cytidine",8.27,59412952,313696,3632927,-1.4,"",59412952
"1056","211202_Smp_OBi1_9","Cytidine",8.22,46770948,468764,3058886,-0.6,"",46770948
"1057","211202_Smp_OBi1small_1","Cytidine",8.22,4277675,0,236721,-1.6,"",4277675
"1058","211202_Smp_OBi1small_3","Cytidine",8.26,5078270,0,273478,-1.1,"",5078270
"1059","211202_Smp_OBi1small_5","Cytidine",8.18,10894038,70563,626788,-2.4,"",10894038
"1060","211202_Smp_OBi1small_7","Cytidine",8.25,12553598,0,761587,-1.6,"",12553598
"1061","211202_Smp_RWi2_1","Cytidine",8.25,287876,0,14899,0,"",287876
"1062","211202_Smp_RWi2_2","Cytidine",8.22,254043,0,12747,0,"",254043
"1063","211202_Smp_RWi2_3","Cytidine",8.18,431713,0,27272,0.6,"",431713
"1064","211202_Smp_RWi2_4","Cytidine",8.18,747099,0,45895,-0.7,"",747099
"1065","211202_Smp_RWi2_5","Cytidine",8.22,341821,0,18290,0.9,"",341821
"1066","211202_Smp_RWi2_6","Cytidine",8.22,268754,0,13887,0.1,"",268754
"1067","211202_Std_4uMStdsMix1InH2O_1","Cytosine",NA,NA,NA,NA,NA,"",NA
"1068","211202_Std_4uMStdsMix1InH2O_2","Cytosine",NA,NA,NA,NA,NA,"",NA
"1069","211202_Std_4uMStdsMix1InMatrix_1","Cytosine",7.02,35274040,191603,1091443,-1.9,"",35274040
"1070","211202_Std_4uMStdsMix1InMatrix_2","Cytosine",6.76,32785818,0,840191,-0.8,"",32785818
"1071","211202_Std_4uMStdsMix2InH2O_1","Cytosine",7.02,848545216,9972506,40458752,-2.3,"",848545216
"1072","211202_Std_4uMStdsMix2InH2O_2","Cytosine",7.08,936048192,8732640,40423524,-1.5,"",936048192
"1073","211202_Std_4uMStdsMix2InMatrix_1","Cytosine",7.05,845933248,17203690,40423776,-2.9,"",845933248
"1074","211202_Std_4uMStdsMix2InMatrix_2","Cytosine",7.09,707573568,20292074,34037776,-1.1,"",707573568
"1075","211202_Std_H2OinMatrix_1","Cytosine",7.03,34248544,0,1072021,-1.9,"",34248544
"1076","211202_Std_H2OinMatrix_2","Cytosine",6.78,37420212,275588,1004486,-1,"",37420212
"1077","211202_Blk_BlankTube_1","Cytosine",7.1,765116,915356,38298,-2.7,"sn_flag, blank_flag",NA
"1078","211202_Blk_BlankTube_2","Cytosine",7.07,854225,801310,34699,-1.5,"sn_flag, blank_flag",NA
"1079","211202_Blk_BlankTube_3","Cytosine",7.02,1028514,867576,40776,-1.6,"sn_flag, blank_flag",NA
"1080","211202_Poo_TruePooBacteria_DDApos20","Cytosine",6.97,39751640,1706296,1101167,-1.1,"",39751640
"1081","211202_Poo_TruePooBacteria_DDApos35","Cytosine",6.87,45146428,0,1178329,-1.4,"",45146428
"1082","211202_Poo_TruePooBacteria_DDApos50","Cytosine",6.81,45669812,0,1202623,-1.5,"",45669812
"1083","211202_Poo_TruePooBacteria_Full1","Cytosine",7.02,59534276,587893,1925530,-2,"",59534276
"1084","211202_Poo_TruePooBacteria_Full2","Cytosine",7.08,57012956,461241,1753052,-1.5,"",57012956
"1085","211202_Poo_TruePooBacteria_Full3","Cytosine",7.03,57277708,0,1551283,-0.6,"",57277708
"1086","211202_Poo_TruePooBacteria_Half1","Cytosine",7.04,30119512,0,875898,-2.1,"",30119512
"1087","211202_Poo_TruePooBacteria_Half2","Cytosine",7.03,31077346,0,876859,-1.7,"",31077346
"1088","211202_Poo_TruePooBacteria_Half3","Cytosine",6.98,28918346,0,805449,-0.7,"",28918346
"1089","211202_Smp_OBi1_1","Cytosine",6.73,78157504,1853371,2876278,-2.7,"",78157504
"1090","211202_Smp_OBi1_2","Cytosine",7.05,97695904,1375729,3414154,-1,"",97695904
"1091","211202_Smp_OBi1_3","Cytosine",7.07,115890328,2226243,3421213,-2.1,"",115890328
"1092","211202_Smp_OBi1_4","Cytosine",7.1,58288376,40866,2117608,-2.3,"",58288376
"1093","211202_Smp_OBi1_5","Cytosine",7.05,39929932,376609,1708875,-2.1,"",39929932
"1094","211202_Smp_OBi1_6","Cytosine",7.07,56917532,1655038,2845422,-1.1,"",56917532
"1095","211202_Smp_OBi1_7","Cytosine",7.06,104278728,1306035,2995168,-2,"",104278728
"1096","211202_Smp_OBi1_8","Cytosine",6.78,72826816,1819932,2025755,-2.2,"",72826816
"1097","211202_Smp_OBi1_9","Cytosine",7.07,96720248,0,2900887,-0.8,"",96720248
"1098","211202_Smp_OBi1small_1","Cytosine",7.01,29288170,1257501,1309880,-1.7,"",29288170
"1099","211202_Smp_OBi1small_3","Cytosine",7.03,23789118,1027940,981742,-1.8,"",23789118
"1100","211202_Smp_OBi1small_5","Cytosine",7.01,58975500,1961210,2368899,-2.9,"",58975500
"1101","211202_Smp_OBi1small_7","Cytosine",7.02,66678620,1576639,2567916,-1.9,"",66678620
"1102","211202_Smp_RWi2_1","Cytosine",7.07,9267637,967056,494106,-2.6,"",9267637
"1103","211202_Smp_RWi2_2","Cytosine",7.09,9477170,810881,512039,-1.9,"",9477170
"1104","211202_Smp_RWi2_3","Cytosine",7.02,18307502,944369,869386,-0.7,"",18307502
"1105","211202_Smp_RWi2_4","Cytosine",7.07,30071560,1284005,1578934,-2,"",30071560
"1106","211202_Smp_RWi2_5","Cytosine",7.04,8003134,737571,402467,-1.3,"",8003134
"1107","211202_Smp_RWi2_6","Cytosine",7.06,8986207,831548,452208,-1.8,"",8986207
"1108","211202_Std_4uMStdsMix1InH2O_1","Deoxyadenosine",NA,NA,NA,NA,NA,"",NA
"1109","211202_Std_4uMStdsMix1InH2O_2","Deoxyadenosine",NA,NA,NA,NA,NA,"",NA
"1110","211202_Std_4uMStdsMix1InMatrix_1","Deoxyadenosine",3.68,10755342,0,350676,-1.8,"",10755342
"1111","211202_Std_4uMStdsMix1InMatrix_2","Deoxyadenosine",3.67,13257595,0,426004,-1.1,"",13257595
"1112","211202_Std_4uMStdsMix2InH2O_1","Deoxyadenosine",3.59,533967712,3927715,16821824,-2,"",533967712
"1113","211202_Std_4uMStdsMix2InH2O_2","Deoxyadenosine",3.68,645285184,6207938,19066284,-1.4,"",645285184
"1114","211202_Std_4uMStdsMix2InMatrix_1","Deoxyadenosine",3.64,536571264,5734601,16824692,-2,"",536571264
"1115","211202_Std_4uMStdsMix2InMatrix_2","Deoxyadenosine",3.69,623787648,6157946,21152452,-1.1,"",623787648
"1116","211202_Std_H2OinMatrix_1","Deoxyadenosine",3.69,10170970,0,321282,-1.9,"",10170970
"1117","211202_Std_H2OinMatrix_2","Deoxyadenosine",3.64,15047820,0,504275,-0.5,"",15047820
"1118","211202_Blk_BlankTube_1","Deoxyadenosine",3.56,91625,49355,3396,-1.3,"sn_flag, blank_flag",NA
"1119","211202_Blk_BlankTube_2","Deoxyadenosine",3.29,87493,0,4353,-0.8,"blank_flag",NA
"1120","211202_Blk_BlankTube_3","Deoxyadenosine",3.62,63250,81134,3657,-1,"sn_flag, blank_flag",NA
"1121","211202_Poo_TruePooBacteria_DDApos20","Deoxyadenosine",3.69,15718166,41516,525161,-0.6,"",15718166
"1122","211202_Poo_TruePooBacteria_DDApos35","Deoxyadenosine",3.67,17932330,199464,622260,-0.8,"",17932330
"1123","211202_Poo_TruePooBacteria_DDApos50","Deoxyadenosine",3.67,18874254,4840,650498,-1.1,"",18874254
"1124","211202_Poo_TruePooBacteria_Full1","Deoxyadenosine",3.59,17628920,211248,567416,-1.9,"",17628920
"1125","211202_Poo_TruePooBacteria_Full2","Deoxyadenosine",3.62,18214008,116197,618158,-1.2,"",18214008
"1126","211202_Poo_TruePooBacteria_Full3","Deoxyadenosine",3.62,20314796,187997,689883,0.1,"",20314796
"1127","211202_Poo_TruePooBacteria_Half1","Deoxyadenosine",3.65,9358376,48059,305763,-1.6,"",9358376
"1128","211202_Poo_TruePooBacteria_Half2","Deoxyadenosine",3.68,9909761,0,320755,-1.8,"",9909761
"1129","211202_Poo_TruePooBacteria_Half3","Deoxyadenosine",3.73,10519274,0,331607,-0.2,"",10519274
"1130","211202_Smp_OBi1_1","Deoxyadenosine",3.66,40469652,441950,1422060,-2,"",40469652
"1131","211202_Smp_OBi1_2","Deoxyadenosine",3.66,35011968,84444,1193048,-0.8,"",35011968
"1132","211202_Smp_OBi1_3","Deoxyadenosine",3.67,41124580,340192,1395998,-1.3,"",41124580
"1133","211202_Smp_OBi1_4","Deoxyadenosine",3.66,26390670,103651,909517,-2.1,"",26390670
"1134","211202_Smp_OBi1_5","Deoxyadenosine",3.69,14620463,10445,501272,-1.8,"",14620463
"1135","211202_Smp_OBi1_6","Deoxyadenosine",3.61,12913531,26558,434989,-0.8,"",12913531
"1136","211202_Smp_OBi1_7","Deoxyadenosine",3.64,39448864,264583,1371659,-1.8,"",39448864
"1137","211202_Smp_OBi1_8","Deoxyadenosine",3.64,33222824,376837,1150644,-1.8,"",33222824
"1138","211202_Smp_OBi1_9","Deoxyadenosine",3.68,29781724,331990,989925,-0.8,"",29781724
"1139","211202_Smp_OBi1small_1","Deoxyadenosine",3.67,4429528,0,139121,-1.5,"",4429528
"1140","211202_Smp_OBi1small_3","Deoxyadenosine",3.68,4380284,0,137078,-1.6,"",4380284
"1141","211202_Smp_OBi1small_5","Deoxyadenosine",3.56,13704634,86116,431092,-2.3,"",13704634
"1142","211202_Smp_OBi1small_7","Deoxyadenosine",3.63,13022990,34860,417054,-2.2,"",13022990
"1143","211202_Smp_RWi2_1","Deoxyadenosine",3.6,462593,0,12570,-1.5,"",462593
