mass_feature,FinalBMIS,Orig_RSD,FinalRSD,replicate_name,runDate,type,samp_id,replicate,area,date,QC_area,adjusted_area
HILICNeg_330,"Sulfoacetic acid, 13C2",0.43031635380042665,0.29779574074760906,211202_Poo_TruePooBacteria_Half1,211202,Poo,TruePooBacteria,Half1,3142595,211202,3142595,2818489.9738424197
HILICNeg_330,"Sulfoacetic acid, 13C2",0.43031635380042665,0.29779574074760906,211202_Poo_TruePooBacteria_Half2,211202,Poo,TruePooBacteria,Half2,5844690,211202,5844690,5021326.363045242
HILICNeg_330,"Sulfoacetic acid, 13C2",0.43031635380042665,0.29779574074760906,211202_Poo_TruePooBacteria_Half3,211202,Poo,TruePooBacteria,Half3,5373415,211202,5373415,4430243.148379247
HILICNeg_330,"Sulfoacetic acid, 13C2",0.43031635380042665,0.29779574074760906,211202_Smp_OBi1_1,211202,Smp,OBi1,1,17011314,211202,17011314,19943278.173066054
HILICNeg_330,"Sulfoacetic acid, 13C2",0.43031635380042665,0.29779574074760906,211202_Smp_OBi1_2,211202,Smp,OBi1,2,20380558,211202,20380558,23500029.21157181
HILICNeg_330,"Sulfoacetic acid, 13C2",0.43031635380042665,0.29779574074760906,211202_Smp_OBi1_3,211202,Smp,OBi1,3,16809234,211202,16809234,21805401.41129468
HILICNeg_330,"Sulfoacetic acid, 13C2",0.43031635380042665,0.29779574074760906,211202_Smp_OBi1_4,211202,Smp,OBi1,4,1639772,211202,1639772,2460975.423754581
HILICNeg_330,"Sulfoacetic acid, 13C2",0.43031635380042665,0.29779574074760906,211202_Smp_OBi1_5,211202,Smp,OBi1,5,1938140,211202,1938140,2293576.6056209435
HILICNeg_330,"Sulfoacetic acid, 13C2",0.43031635380042665,0.29779574074760906,211202_Smp_OBi1_6,211202,Smp,OBi1,6,1231733,211202,1231733,1494260.2098474733
HILICNeg_330,"Sulfoacetic acid, 13C2",0.43031635380042665,0.29779574074760906,211202_Smp_OBi1_7,211202,Smp,OBi1,7,12449052,211202,12449052,14507037.851596305
HILICNeg_330,"Sulfoacetic acid, 13C2",0.43031635380042665,0.29779574074760906,211202_Smp_OBi1_8,211202,Smp,OBi1,8,14582410,211202,14582410,15651465.591088517
HILICNeg_330,"Sulfoacetic acid, 13C2",0.43031635380042665,0.29779574074760906,211202_Smp_OBi1_9,211202,Smp,OBi1,9,12565223,211202,12565223,13438051.244547639
HILICNeg_331,"DL-Proline, 2H7",0.3594933714922861,0.1919647054129154,211202_Poo_TruePooBacteria_Full1,211202,Poo,TruePooBacteria,Full1,381569,211202,381569,277514.5966101324
HILICNeg_331,"DL-Proline, 2H7",0.3594933714922861,0.1919647054129154,211202_Poo_TruePooBacteria_Full2,211202,Poo,TruePooBacteria,Full2,251780,211202,251780,262745.58436877874
HILICNeg_331,"DL-Proline, 2H7",0.3594933714922861,0.1919647054129154,211202_Poo_TruePooBacteria_Full3,211202,Poo,TruePooBacteria,Full3,252961,211202,252961,262309.326244314
HILICNeg_331,"DL-Proline, 2H7",0.3594933714922861,0.1919647054129154,211202_Poo_TruePooBacteria_Half1,211202,Poo,TruePooBacteria,Half1,289283,211202,289283,400569.906819926
HILICNeg_331,"DL-Proline, 2H7",0.3594933714922861,0.1919647054129154,211202_Poo_TruePooBacteria_Half2,211202,Poo,TruePooBacteria,Half2,223645,211202,223645,347481.9796051737
HILICNeg_331,"DL-Proline, 2H7",0.3594933714922861,0.1919647054129154,211202_Poo_TruePooBacteria_Half3,211202,Poo,TruePooBacteria,Half3,294934,211202,294934,378294.5537809258
HILICNeg_331,"DL-Proline, 2H7",0.3594933714922861,0.1919647054129154,211202_Smp_OBi1_1,211202,Smp,OBi1,1,1167096,211202,1167096,1138003.563173684
HILICNeg_331,"DL-Proline, 2H7",0.3594933714922861,0.1919647054129154,211202_Smp_OBi1_2,211202,Smp,OBi1,2,752856,211202,752856,794536.4832141771
HILICNeg_331,"DL-Proline, 2H7",0.3594933714922861,0.1919647054129154,211202_Smp_OBi1_3,211202,Smp,OBi1,3,524217,211202,524217,513334.6356341835
HILICNeg_331,"DL-Proline, 2H7",0.3594933714922861,0.1919647054129154,211202_Smp_OBi1_4,211202,Smp,OBi1,4,513253,211202,513253,449464.9480756999
HILICNeg_331,"DL-Proline, 2H7",0.3594933714922861,0.1919647054129154,211202_Smp_OBi1_5,211202,Smp,OBi1,5,1093533,211202,1093533,1042748.8742398354
HILICNeg_331,"DL-Proline, 2H7",0.3594933714922861,0.1919647054129154,211202_Smp_OBi1_6,211202,Smp,OBi1,6,12787,211202,12787,11034.64044370134
HILICNeg_331,"DL-Proline, 2H7",0.3594933714922861,0.1919647054129154,211202_Smp_OBi1_7,211202,Smp,OBi1,7,1820218,211202,1820218,1726165.7274269206
HILICNeg_331,"DL-Proline, 2H7",0.3594933714922861,0.1919647054129154,211202_Smp_OBi1_8,211202,Smp,OBi1,8,0,211202,0,0
HILICNeg_331,"DL-Proline, 2H7",0.3594933714922861,0.1919647054129154,211202_Smp_OBi1_9,211202,Smp,OBi1,9,195916,211202,195916,170039.557934375
HILICNeg_332,"Sulfoacetic acid, 13C2",0.39812768224764433,0.1306378679639559,211202_Poo_TruePooBacteria_Full1,211202,Poo,TruePooBacteria,Full1,1252010,211202,1252010,1041278.096444665
HILICNeg_332,"Sulfoacetic acid, 13C2",0.39812768224764433,0.1306378679639559,211202_Poo_TruePooBacteria_Full2,211202,Poo,TruePooBacteria,Full2,1187428,211202,1187428,840074.8348954723
HILICNeg_332,"Sulfoacetic acid, 13C2",0.39812768224764433,0.1306378679639559,211202_Poo_TruePooBacteria_Full3,211202,Poo,TruePooBacteria,Full3,1443981,211202,1443981,1077087.210476501
HILICNeg_332,"Sulfoacetic acid, 13C2",0.39812768224764433,0.1306378679639559,211202_Poo_TruePooBacteria_Half1,211202,Poo,TruePooBacteria,Half1,1103973,211202,1103973,990117.0312727976
HILICNeg_332,"Sulfoacetic acid, 13C2",0.39812768224764433,0.1306378679639559,211202_Poo_TruePooBacteria_Half2,211202,Poo,TruePooBacteria,Half2,1368002,211202,1368002,1175286.3722966688
HILICNeg_332,"Sulfoacetic acid, 13C2",0.39812768224764433,0.1306378679639559,211202_Poo_TruePooBacteria_Half3,211202,Poo,TruePooBacteria,Half3,1490357,211202,1490357,1228761.2045392082
HILICNeg_332,"Sulfoacetic acid, 13C2",0.39812768224764433,0.1306378679639559,211202_Smp_OBi1_1,211202,Smp,OBi1,1,0,211202,0,0
HILICNeg_332,"Sulfoacetic acid, 13C2",0.39812768224764433,0.1306378679639559,211202_Smp_OBi1_2,211202,Smp,OBi1,2,0,211202,0,0
HILICNeg_332,"Sulfoacetic acid, 13C2",0.39812768224764433,0.1306378679639559,211202_Smp_OBi1_3,211202,Smp,OBi1,3,0,211202,0,0
HILICNeg_332,"Sulfoacetic acid, 13C2",0.39812768224764433,0.1306378679639559,211202_Smp_OBi1_4,211202,Smp,OBi1,4,406393,211202,406393,609916.0038016842
HILICNeg_332,"Sulfoacetic acid, 13C2",0.39812768224764433,0.1306378679639559,211202_Smp_OBi1_5,211202,Smp,OBi1,5,706929,211202,706929,836573.1145505524
HILICNeg_332,"Sulfoacetic acid, 13C2",0.39812768224764433,0.1306378679639559,211202_Smp_OBi1_6,211202,Smp,OBi1,6,539599,211202,539599,654607.2200497078
HILICNeg_332,"Sulfoacetic acid, 13C2",0.39812768224764433,0.1306378679639559,211202_Smp_OBi1_7,211202,Smp,OBi1,7,0,211202,0,0
HILICNeg_332,"Sulfoacetic acid, 13C2",0.39812768224764433,0.1306378679639559,211202_Smp_OBi1_8,211202,Smp,OBi1,8,17240,211202,17240,18503.886997441852
HILICNeg_332,"Sulfoacetic acid, 13C2",0.39812768224764433,0.1306378679639559,211202_Smp_OBi1_9,211202,Smp,OBi1,9,0,211202,0,0
HILICNeg_334,"DL-Histidine, 15N",0.14219086790232194,0.06270837110153786,211202_Poo_TruePooBacteria_Full1,211202,Poo,TruePooBacteria,Full1,881295,211202,881295,682547.3307789054
HILICNeg_334,"DL-Histidine, 15N",0.14219086790232194,0.06270837110153786,211202_Poo_TruePooBacteria_Full2,211202,Poo,TruePooBacteria,Full2,749645,211202,749645,689393.7769618985
HILICNeg_334,"DL-Histidine, 15N",0.14219086790232194,0.06270837110153786,211202_Poo_TruePooBacteria_Full3,211202,Poo,TruePooBacteria,Full3,795191,211202,795191,740152.9164738015
HILICNeg_334,"DL-Histidine, 15N",0.14219086790232194,0.06270837110153786,211202_Poo_TruePooBacteria_Half1,211202,Poo,TruePooBacteria,Half1,558004,211202,558004,760937.5182613133
HILICNeg_334,"DL-Histidine, 15N",0.14219086790232194,0.06270837110153786,211202_Poo_TruePooBacteria_Half2,211202,Poo,TruePooBacteria,Half2,458178,211202,458178,806523.1720811479
HILICNeg_334,"DL-Histidine, 15N",0.14219086790232194,0.06270837110153786,211202_Poo_TruePooBacteria_Half3,211202,Poo,TruePooBacteria,Half3,461108,211202,461108,742778.4439776285
HILICNeg_334,"DL-Histidine, 15N",0.14219086790232194,0.06270837110153786,211202_Smp_OBi1_1,211202,Smp,OBi1,1,1978753,211202,1978753,2067602.7864979706
HILICNeg_334,"DL-Histidine, 15N",0.14219086790232194,0.06270837110153786,211202_Smp_OBi1_2,211202,Smp,OBi1,2,1559215,211202,1559215,1444333.6733672651
HILICNeg_334,"DL-Histidine, 15N",0.14219086790232194,0.06270837110153786,211202_Smp_OBi1_3,211202,Smp,OBi1,3,1966760,211202,1966760,2088019.362786743
HILICNeg_334,"DL-Histidine, 15N",0.14219086790232194,0.06270837110153786,211202_Smp_OBi1_4,211202,Smp,OBi1,4,133784,211202,133784,117034.10402406214
HILICNeg_334,"DL-Histidine, 15N",0.14219086790232194,0.06270837110153786,211202_Smp_OBi1_5,211202,Smp,OBi1,5,76803,211202,76803,69113.914162481
HILICNeg_334,"DL-Histidine, 15N",0.14219086790232194,0.06270837110153786,211202_Smp_OBi1_6,211202,Smp,OBi1,6,78975,211202,78975,60044.22229127619
HILICNeg_334,"DL-Histidine, 15N",0.14219086790232194,0.06270837110153786,211202_Smp_OBi1_7,211202,Smp,OBi1,7,1963618,211202,1963618,2055691.7805247789
HILICNeg_334,"DL-Histidine, 15N",0.14219086790232194,0.06270837110153786,211202_Smp_OBi1_8,211202,Smp,OBi1,8,2318420,211202,2318420,2411262.0547857797
HILICNeg_334,"DL-Histidine, 15N",0.14219086790232194,0.06270837110153786,211202_Smp_OBi1_9,211202,Smp,OBi1,9,2509939,211202,2509939,2163712.933938379
HILICNeg_337,"Homarine, 2H3",0.39262288153604025,0.21344247398464106,211202_Poo_TruePooBacteria_Full1,211202,Poo,TruePooBacteria,Full1,1218866,211202,1218866,1162293.666276584
HILICNeg_337,"Homarine, 2H3",0.39262288153604025,0.21344247398464106,211202_Poo_TruePooBacteria_Full2,211202,Poo,TruePooBacteria,Full2,794076,211202,794076,859167.0084350965
HILICNeg_337,"Homarine, 2H3",0.39262288153604025,0.21344247398464106,211202_Poo_TruePooBacteria_Full3,211202,Poo,TruePooBacteria,Full3,755891,211202,755891,822849.4628975352
HILICNeg_337,"Homarine, 2H3",0.39262288153604025,0.21344247398464106,211202_Poo_TruePooBacteria_Half1,211202,Poo,TruePooBacteria,Half1,1048468,211202,1048468,1421667.6722122228
HILICNeg_337,"Homarine, 2H3",0.39262288153604025,0.21344247398464106,211202_Poo_TruePooBacteria_Half2,211202,Poo,TruePooBacteria,Half2,859350,211202,859350,1310773.7992758944
HILICNeg_337,"Homarine, 2H3",0.39262288153604025,0.21344247398464106,211202_Poo_TruePooBacteria_Half3,211202,Poo,TruePooBacteria,Half3,726125,211202,726125,1154141.3048498903
HILICNeg_337,"Homarine, 2H3",0.39262288153604025,0.21344247398464106,211202_Smp_OBi1_1,211202,Smp,OBi1,1,754231,211202,754231,325931.93937500677
HILICNeg_337,"Homarine, 2H3",0.39262288153604025,0.21344247398464106,211202_Smp_OBi1_2,211202,Smp,OBi1,2,614518,211202,614518,262969.5831930364
HILICNeg_337,"Homarine, 2H3",0.39262288153604025,0.21344247398464106,211202_Smp_OBi1_3,211202,Smp,OBi1,3,466990,211202,466990,208867.57614544826
HILICNeg_337,"Homarine, 2H3",0.39262288153604025,0.21344247398464106,211202_Smp_OBi1_4,211202,Smp,OBi1,4,993857,211202,993857,2285009.4950186033
HILICNeg_337,"Homarine, 2H3",0.39262288153604025,0.21344247398464106,211202_Smp_OBi1_5,211202,Smp,OBi1,5,1092625,211202,1092625,2264432.369863063
HILICNeg_337,"Homarine, 2H3",0.39262288153604025,0.21344247398464106,211202_Smp_OBi1_6,211202,Smp,OBi1,6,1492440,211202,1492440,2650659.452021663
HILICNeg_337,"Homarine, 2H3",0.39262288153604025,0.21344247398464106,211202_Smp_OBi1_7,211202,Smp,OBi1,7,880203,211202,880203,1590164.194168452
HILICNeg_337,"Homarine, 2H3",0.39262288153604025,0.21344247398464106,211202_Smp_OBi1_8,211202,Smp,OBi1,8,802104,211202,802104,1510375.8873674558
HILICNeg_337,"Homarine, 2H3",0.39262288153604025,0.21344247398464106,211202_Smp_OBi1_9,211202,Smp,OBi1,9,579875,211202,579875,914076.4107274687
HILICNeg_339,Inj_vol,0.17901038157880822,0.17901038157880822,211202_Poo_TruePooBacteria_Full1,211202,Poo,TruePooBacteria,Full1,1267308,211202,1267308,1267308
HILICNeg_339,Inj_vol,0.17901038157880822,0.17901038157880822,211202_Poo_TruePooBacteria_Full2,211202,Poo,TruePooBacteria,Full2,1133274,211202,1133274,1133274
HILICNeg_339,Inj_vol,0.17901038157880822,0.17901038157880822,211202_Poo_TruePooBacteria_Full3,211202,Poo,TruePooBacteria,Full3,1190969,211202,1190969,1190969
HILICNeg_339,Inj_vol,0.17901038157880822,0.17901038157880822,211202_Poo_TruePooBacteria_Half1,211202,Poo,TruePooBacteria,Half1,509116,211202,509116,1018232
HILICNeg_339,Inj_vol,0.17901038157880822,0.17901038157880822,211202_Poo_TruePooBacteria_Half2,211202,Poo,TruePooBacteria,Half2,618111,211202,618111,1236222
HILICNeg_339,Inj_vol,0.17901038157880822,0.17901038157880822,211202_Poo_TruePooBacteria_Half3,211202,Poo,TruePooBacteria,Half3,837427,211202,837427,1674854
HILICNeg_339,Inj_vol,0.17901038157880822,0.17901038157880822,211202_Smp_OBi1_1,211202,Smp,OBi1,1,2454960,211202,2454960,2454960
HILICNeg_339,Inj_vol,0.17901038157880822,0.17901038157880822,211202_Smp_OBi1_2,211202,Smp,OBi1,2,1543921,211202,1543921,1543921
HILICNeg_339,Inj_vol,0.17901038157880822,0.17901038157880822,211202_Smp_OBi1_3,211202,Smp,OBi1,3,2020064,211202,2020064,2020064
HILICNeg_339,Inj_vol,0.17901038157880822,0.17901038157880822,211202_Smp_OBi1_4,211202,Smp,OBi1,4,1499633,211202,1499633,1499633
HILICNeg_339,Inj_vol,0.17901038157880822,0.17901038157880822,211202_Smp_OBi1_5,211202,Smp,OBi1,5,1021640,211202,1021640,1021640
HILICNeg_339,Inj_vol,0.17901038157880822,0.17901038157880822,211202_Smp_OBi1_6,211202,Smp,OBi1,6,332096,211202,332096,332096
HILICNeg_339,Inj_vol,0.17901038157880822,0.17901038157880822,211202_Smp_OBi1_7,211202,Smp,OBi1,7,1940460,211202,1940460,1940460
HILICNeg_339,Inj_vol,0.17901038157880822,0.17901038157880822,211202_Smp_OBi1_8,211202,Smp,OBi1,8,1612007,211202,1612007,1612007
HILICNeg_339,Inj_vol,0.17901038157880822,0.17901038157880822,211202_Smp_OBi1_9,211202,Smp,OBi1,9,1248797,211202,1248797,1248797
HILICNeg_34,"Sucrose, 13C",0.13618863675601386,0.0947028033184496,211202_Poo_TruePooBacteria_Full1,211202,Poo,TruePooBacteria,Full1,85984976,211202,85984976,79613684.53585468
HILICNeg_34,"Sucrose, 13C",0.13618863675601386,0.0947028033184496,211202_Poo_TruePooBacteria_Full2,211202,Poo,TruePooBacteria,Full2,93507456,211202,93507456,78331668.69640297
HILICNeg_34,"Sucrose, 13C",0.13618863675601386,0.0947028033184496,211202_Poo_TruePooBacteria_Full3,211202,Poo,TruePooBacteria,Full3,96742768,211202,96742768,74090969.27745564
HILICNeg_34,"Sucrose, 13C",0.13618863675601386,0.0947028033184496,211202_Poo_TruePooBacteria_Half1,211202,Poo,TruePooBacteria,Half1,56047000,211202,56047000,93578453.31165124
HILICNeg_34,"Sucrose, 13C",0.13618863675601386,0.0947028033184496,211202_Poo_TruePooBacteria_Half2,211202,Poo,TruePooBacteria,Half2,59627312,211202,59627312,91630088.27938737
HILICNeg_34,"Sucrose, 13C",0.13618863675601386,0.0947028033184496,211202_Poo_TruePooBacteria_Half3,211202,Poo,TruePooBacteria,Half3,59537704,211202,59537704,88406988.17008957
HILICNeg_34,"Sucrose, 13C",0.13618863675601386,0.0947028033184496,211202_Smp_OBi1_1,211202,Smp,OBi1,1,11750619,211202,11750619,12598329.371035324
HILICNeg_34,"Sucrose, 13C",0.13618863675601386,0.0947028033184496,211202_Smp_OBi1_2,211202,Smp,OBi1,2,11417705,211202,11417705,10997612.420909073
HILICNeg_34,"Sucrose, 13C",0.13618863675601386,0.0947028033184496,211202_Smp_OBi1_3,211202,Smp,OBi1,3,11211654,211202,11211654,12695360.446366599
HILICNeg_34,"Sucrose, 13C",0.13618863675601386,0.0947028033184496,211202_Smp_OBi1_4,211202,Smp,OBi1,4,397741088,211202,397741088,308184412.6092896
HILICNeg_34,"Sucrose, 13C",0.13618863675601386,0.0947028033184496,211202_Smp_OBi1_5,211202,Smp,OBi1,5,318631040,211202,318631040,247221701.02973834
HILICNeg_34,"Sucrose, 13C",0.13618863675601386,0.0947028033184496,211202_Smp_OBi1_6,211202,Smp,OBi1,6,357781152,211202,357781152,312426662.0835146
HILICNeg_34,"Sucrose, 13C",0.13618863675601386,0.0947028033184496,211202_Smp_OBi1_7,211202,Smp,OBi1,7,44544032,211202,44544032,48697253.53385058
HILICNeg_34,"Sucrose, 13C",0.13618863675601386,0.0947028033184496,211202_Smp_OBi1_8,211202,Smp,OBi1,8,36304096,211202,36304096,36210552.80140816
HILICNeg_34,"Sucrose, 13C",0.13618863675601386,0.0947028033184496,211202_Smp_OBi1_9,211202,Smp,OBi1,9,37387032,211202,37387032,37333383.24657825
HILICNeg_340,"Sulfoacetic acid, 13C2",0.43486638840292313,0.23003548409499727,211202_Poo_TruePooBacteria_Full1,211202,Poo,TruePooBacteria,Full1,387142,211202,387142,321980.2436192846
HILICNeg_340,"Sulfoacetic acid, 13C2",0.43486638840292313,0.23003548409499727,211202_Poo_TruePooBacteria_Full2,211202,Poo,TruePooBacteria,Full2,816793,211202,816793,577860.0846693672
HILICNeg_340,"Sulfoacetic acid, 13C2",0.43486638840292313,0.23003548409499727,211202_Poo_TruePooBacteria_Full3,211202,Poo,TruePooBacteria,Full3,711255,211202,711255,530535.8338423176
HILICNeg_340,"Sulfoacetic acid, 13C2",0.43486638840292313,0.23003548409499727,211202_Poo_TruePooBacteria_Half1,211202,Poo,TruePooBacteria,Half1,501753,211202,501753,450005.74361168256
HILICNeg_340,"Sulfoacetic acid, 13C2",0.43486638840292313,0.23003548409499727,211202_Poo_TruePooBacteria_Half2,211202,Poo,TruePooBacteria,Half2,778820,211202,778820,669104.674168672
HILICNeg_340,"Sulfoacetic acid, 13C2",0.43486638840292313,0.23003548409499727,211202_Poo_TruePooBacteria_Half3,211202,Poo,TruePooBacteria,Half3,637449,211202,637449,525560.38658678
HILICNeg_340,"Sulfoacetic acid, 13C2",0.43486638840292313,0.23003548409499727,211202_Smp_OBi1_1,211202,Smp,OBi1,1,553574,211202,553574,648984.5682336396
HILICNeg_340,"Sulfoacetic acid, 13C2",0.43486638840292313,0.23003548409499727,211202_Smp_OBi1_2,211202,Smp,OBi1,2,343549,211202,343549,396132.99771312857
HILICNeg_340,"Sulfoacetic acid, 13C2",0.43486638840292313,0.23003548409499727,211202_Smp_OBi1_3,211202,Smp,OBi1,3,518244,211202,518244,672280.3935619553
HILICNeg_340,"Sulfoacetic acid, 13C2",0.43486638840292313,0.23003548409499727,211202_Smp_OBi1_4,211202,Smp,OBi1,4,733281,211202,733281,1100510.6317867257
HILICNeg_340,"Sulfoacetic acid, 13C2",0.43486638840292313,0.23003548409499727,211202_Smp_OBi1_5,211202,Smp,OBi1,5,610419,211202,610419,722364.0903270819
HILICNeg_340,"Sulfoacetic acid, 13C2",0.43486638840292313,0.23003548409499727,211202_Smp_OBi1_6,211202,Smp,OBi1,6,362239,211202,362239,439445.33771112637
HILICNeg_340,"Sulfoacetic acid, 13C2",0.43486638840292313,0.23003548409499727,211202_Smp_OBi1_7,211202,Smp,OBi1,7,603544,211202,603544,703317.4616913673
HILICNeg_340,"Sulfoacetic acid, 13C2",0.43486638840292313,0.23003548409499727,211202_Smp_OBi1_8,211202,Smp,OBi1,8,529130,211202,529130,567921.2138605805
HILICNeg_340,"Sulfoacetic acid, 13C2",0.43486638840292313,0.23003548409499727,211202_Smp_OBi1_9,211202,Smp,OBi1,9,609080,211202,609080,651389.01649649
HILICNeg_343,"Sulfoacetic acid, 13C2",0.41882891294743607,0.27162335009925015,211202_Poo_TruePooBacteria_Full1,211202,Poo,TruePooBacteria,Full1,241145,211202,241145,200556.7100639362
HILICNeg_343,"Sulfoacetic acid, 13C2",0.41882891294743607,0.27162335009925015,211202_Poo_TruePooBacteria_Full2,211202,Poo,TruePooBacteria,Full2,584521,211202,584521,413533.6058842611
HILICNeg_343,"Sulfoacetic acid, 13C2",0.41882891294743607,0.27162335009925015,211202_Poo_TruePooBacteria_Full3,211202,Poo,TruePooBacteria,Full3,596308,211202,596308,444795.1325570221
HILICNeg_343,"Sulfoacetic acid, 13C2",0.41882891294743607,0.27162335009925015,211202_Poo_TruePooBacteria_Half1,211202,Poo,TruePooBacteria,Half1,308506,211202,308506,276688.8726896814
HILICNeg_343,"Sulfoacetic acid, 13C2",0.41882891294743607,0.27162335009925015,211202_Poo_TruePooBacteria_Half2,211202,Poo,TruePooBacteria,Half2,484030,211202,484030,415842.8589890633
HILICNeg_343,"Sulfoacetic acid, 13C2",0.41882891294743607,0.27162335009925015,211202_Poo_TruePooBacteria_Half3,211202,Poo,TruePooBacteria,Half3,493477,211202,493477,406859.15719011944
HILICNeg_343,"Sulfoacetic acid, 13C2",0.41882891294743607,0.27162335009925015,211202_Smp_OBi1_1,211202,Smp,OBi1,1,719878,211202,719878,843951.6903086054
HILICNeg_343,"Sulfoacetic acid, 13C2",0.41882891294743607,0.27162335009925015,211202_Smp_OBi1_2,211202,Smp,OBi1,2,1356990,211202,1356990,1564692.4210716325
HILICNeg_343,"Sulfoacetic acid, 13C2",0.41882891294743607,0.27162335009925015,211202_Smp_OBi1_3,211202,Smp,OBi1,3,759788,211202,759788,985617.924498211
HILICNeg_343,"Sulfoacetic acid, 13C2",0.41882891294743607,0.27162335009925015,211202_Smp_OBi1_4,211202,Smp,OBi1,4,0,211202,0,0
HILICNeg_343,"Sulfoacetic acid, 13C2",0.41882891294743607,0.27162335009925015,211202_Smp_OBi1_5,211202,Smp,OBi1,5,0,211202,0,0
HILICNeg_343,"Sulfoacetic acid, 13C2",0.41882891294743607,0.27162335009925015,211202_Smp_OBi1_6,211202,Smp,OBi1,6,24451,211202,24451,29662.399554920234
HILICNeg_343,"Sulfoacetic acid, 13C2",0.41882891294743607,0.27162335009925015,211202_Smp_OBi1_7,211202,Smp,OBi1,7,738009,211202,738009,860011.2279889856
HILICNeg_343,"Sulfoacetic acid, 13C2",0.41882891294743607,0.27162335009925015,211202_Smp_OBi1_8,211202,Smp,OBi1,8,882306,211202,882306,946989.0093483138
HILICNeg_343,"Sulfoacetic acid, 13C2",0.41882891294743607,0.27162335009925015,211202_Smp_OBi1_9,211202,Smp,OBi1,9,1017955,211202,1017955,1088666.031207205
HILICNeg_344,Inj_vol,0.2047528106452648,0.2047528106452648,211202_Poo_TruePooBacteria_Full1,211202,Poo,TruePooBacteria,Full1,893103,211202,893103,893103
HILICNeg_344,Inj_vol,0.2047528106452648,0.2047528106452648,211202_Poo_TruePooBacteria_Full2,211202,Poo,TruePooBacteria,Full2,804303,211202,804303,804303
HILICNeg_344,Inj_vol,0.2047528106452648,0.2047528106452648,211202_Poo_TruePooBacteria_Full3,211202,Poo,TruePooBacteria,Full3,809786,211202,809786,809786
HILICNeg_344,Inj_vol,0.2047528106452648,0.2047528106452648,211202_Poo_TruePooBacteria_Half1,211202,Poo,TruePooBacteria,Half1,320389,211202,320389,640778
HILICNeg_344,Inj_vol,0.2047528106452648,0.2047528106452648,211202_Poo_TruePooBacteria_Half2,211202,Poo,TruePooBacteria,Half2,237988,211202,237988,475976
HILICNeg_344,Inj_vol,0.2047528106452648,0.2047528106452648,211202_Poo_TruePooBacteria_Half3,211202,Poo,TruePooBacteria,Half3,373839,211202,373839,747678
HILICNeg_344,Inj_vol,0.2047528106452648,0.2047528106452648,211202_Smp_OBi1_1,211202,Smp,OBi1,1,1805732,211202,1805732,1805732
HILICNeg_344,Inj_vol,0.2047528106452648,0.2047528106452648,211202_Smp_OBi1_2,211202,Smp,OBi1,2,1566433,211202,1566433,1566433
HILICNeg_344,Inj_vol,0.2047528106452648,0.2047528106452648,211202_Smp_OBi1_3,211202,Smp,OBi1,3,2093724,211202,2093724,2093724
HILICNeg_344,Inj_vol,0.2047528106452648,0.2047528106452648,211202_Smp_OBi1_4,211202,Smp,OBi1,4,663802,211202,663802,663802
HILICNeg_344,Inj_vol,0.2047528106452648,0.2047528106452648,211202_Smp_OBi1_5,211202,Smp,OBi1,5,372014,211202,372014,372014
HILICNeg_344,Inj_vol,0.2047528106452648,0.2047528106452648,211202_Smp_OBi1_6,211202,Smp,OBi1,6,447525,211202,447525,447525
HILICNeg_344,Inj_vol,0.2047528106452648,0.2047528106452648,211202_Smp_OBi1_7,211202,Smp,OBi1,7,3041919,211202,3041919,3041919
HILICNeg_344,Inj_vol,0.2047528106452648,0.2047528106452648,211202_Smp_OBi1_8,211202,Smp,OBi1,8,1936817,211202,1936817,1936817
HILICNeg_344,Inj_vol,0.2047528106452648,0.2047528106452648,211202_Smp_OBi1_9,211202,Smp,OBi1,9,1430395,211202,1430395,1430395
HILICNeg_346,"Sulfoacetic acid, 13C2",0.322319496298247,0.23937965288441046,211202_Poo_TruePooBacteria_Full1,211202,Poo,TruePooBacteria,Full1,442156,211202,442156,367734.5692219609
HILICNeg_346,"Sulfoacetic acid, 13C2",0.322319496298247,0.23937965288441046,211202_Poo_TruePooBacteria_Full2,211202,Poo,TruePooBacteria,Full2,852545,211202,852545,603153.7071013656
HILICNeg_346,"Sulfoacetic acid, 13C2",0.322319496298247,0.23937965288441046,211202_Poo_TruePooBacteria_Full3,211202,Poo,TruePooBacteria,Full3,778132,211202,778132,580420.3969875646
HILICNeg_346,"Sulfoacetic acid, 13C2",0.322319496298247,0.23937965288441046,211202_Poo_TruePooBacteria_Half1,211202,Poo,TruePooBacteria,Half1,506340,211202,506340,454119.6728676049
HILICNeg_346,"Sulfoacetic acid, 13C2",0.322319496298247,0.23937965288441046,211202_Poo_TruePooBacteria_Half2,211202,Poo,TruePooBacteria,Half2,375919,211202,375919,322961.86539741274
HILICNeg_346,"Sulfoacetic acid, 13C2",0.322319496298247,0.23937965288441046,211202_Poo_TruePooBacteria_Half3,211202,Poo,TruePooBacteria,Half3,629409,211202,629409,518931.6123504761
HILICNeg_346,"Sulfoacetic acid, 13C2",0.322319496298247,0.23937965288441046,211202_Smp_OBi1_1,211202,Smp,OBi1,1,13350,211202,13350,15650.92288640559
HILICNeg_346,"Sulfoacetic acid, 13C2",0.322319496298247,0.23937965288441046,211202_Smp_OBi1_2,211202,Smp,OBi1,2,0,211202,0,0
