Hello! Here are the QC parameters Minimum area for a real peak: 40000.  minutes. Blank can be this fraction of a sample: 2. S/N ratio: 3. Parts per million flexibility: 6. Processed on: 2025-01-06 10:33:18.288496. 
"","replicate_name","precursor_ion_name","retention_time","area","background","height","mass_error_ppm","flags","QC_area"
"428","240926_Poo_RC104_HomFate_Full1_posDDA","L-Asparagine",12.05,5387403,100978,319826,-3.1,"",5387403
"429","240926_Poo_RC104_HomFate_Full2_posDDA","L-Asparagine",12.02,4657862,0,223077,-4.2,"",4657862
"430","240926_Poo_RC104_HomFate_Full3_posDDA","L-Asparagine",11.97,4733225,0,222392,-3.8,"",4733225
"431","240926_Poo_RC104_HomFate_Full4_posDDA","L-Asparagine",11.9,5299607,0,262720,-4,"",5299607
"432","240926_Poo_RC104_HomFate_Full5_posDDA","L-Asparagine",11.81,5619970,0,298727,-4.4,"",5619970
"433","240926_Smp_RC104_HomFate_Con_A_posDDA","L-Asparagine",12.03,3241724,0,165293,-4.2,"",3241724
"434","240926_Smp_RC104_HomFate_Con_B_posDDA","L-Asparagine",11.76,2920008,0,137516,-4,"",2920008
"435","240926_Smp_RC104_HomFate_Con_C_posDDA","L-Asparagine",11.83,2497653,0,106715,-4.1,"",2497653
"436","240926_Smp_RC104_HomFate_T0_A_posDDA","L-Asparagine",11.95,3706032,0,182097,-4,"",3706032
"437","240926_Smp_RC104_HomFate_T0_B_posDDA","L-Asparagine",11.86,4967825,0,257539,-3.8,"",4967825
"438","240926_Smp_RC104_HomFate_T0_C_posDDA","L-Asparagine",11.97,3412938,0,171087,-3.9,"",3412938
"439","240926_Smp_RC104_HomFate_T6_A_posDDA","L-Asparagine",12.05,6638667,0,384964,-3.2,"",6638667
"440","240926_Smp_RC104_HomFate_T6_B_posDDA","L-Asparagine",12.08,4216379,0,206287,-4.1,"",4216379
"441","240926_Smp_RC104_HomFate_T6_C_posDDA","L-Asparagine",12.15,5751145,0,262681,-3.7,"",5751145
"442","240926_Smp_RC104_HomFate_T12_A_posDDA","L-Asparagine",11.91,4888445,0,244462,-4.4,"",4888445
"443","240926_Smp_RC104_HomFate_T12_B_posDDA","L-Asparagine",11.95,2569660,0,152957,-4.1,"",2569660
"444","240926_Smp_RC104_HomFate_T12_C_posDDA","L-Asparagine",12.03,7262101,27786,384152,-3.3,"",7262101
"445","240926_Smp_RC104_HomFate_T24_A_posDDA","L-Asparagine",11.88,4664782,0,232482,-4.5,"",4664782
"446","240926_Smp_RC104_HomFate_T24_B_posDDA","L-Asparagine",12.03,5724035,0,243574,-4.4,"",5724035
"447","240926_Smp_RC104_HomFate_T24_C_posDDA","L-Asparagine",12.03,15593819,0,761811,-4.1,"",15593819
"448","240926_Smp_RC104_HomFate_T48_A_posDDA","L-Asparagine",12.05,4966474,0,199222,-3.8,"",4966474
"449","240926_Smp_RC104_HomFate_T48_B_posDDA","L-Asparagine",11.83,10156087,0,449755,-4.6,"",10156087
"450","240926_Smp_RC104_HomFate_T48_C_posDDA","L-Asparagine",12.02,12669571,0,601569,-4.2,"",12669571
"451","240926_Smp_RC104_HomFate_T96_A_posDDA","L-Asparagine",11.97,13280271,0,554241,-4,"",13280271
"452","240926_Smp_RC104_HomFate_T96_B_posDDA","L-Asparagine",11.88,20498868,0,773975,-4.6,"",20498868
"453","240926_Smp_RC104_HomFate_T96_C_posDDA","L-Asparagine",11.88,17753260,194565,785919,-4.5,"",17753260
"454","240926_Smp_RC104_HomFate2_T12_L_A_posDDA","L-Asparagine",11.9,4727315,0,216347,-4.1,"",4727315
"455","240926_Smp_RC104_HomFate2_T12_L_B_posDDA","L-Asparagine",11.83,5142213,0,263236,-4.5,"",5142213
"456","240926_Smp_RC104_HomFate2_T12_L_C_posDDA","L-Asparagine",11.76,4603755,0,278293,-4.3,"",4603755
"457","240926_Smp_RC104_HomFate2_T12_UL_A_posDDA","L-Asparagine",11.92,2507822,0,179456,-4.7,"",2507822
"458","240926_Smp_RC104_HomFate2_T12_UL_B_posDDA","L-Asparagine",11.97,3480498,0,171788,-4.5,"",3480498
"459","240926_Smp_RC104_HomFate2_T12_UL_C_posDDA","L-Asparagine",11.85,4084326,0,192618,-4.4,"",4084326
"460","240926_Std_4uMStdsMix1InH2O-1_posDDA","Citrulline",12.6,45878540,453800,2924891,-2.8,"",45878540
"461","240926_Std_4uMStdsMix1InH2O-2_posDDA","Citrulline",12.28,60148808,603890,3468845,-3.5,"",60148808
"462","240926_Std_4uMStdsMix1InMatrix-1_posDDA","Citrulline",12.58,66299304,1013869,4652905,-3,"",66299304
"463","240926_Std_4uMStdsMix1InMatrix-2_posDDA","Citrulline",12.28,88025616,1121402,5891111,-3.1,"",88025616
"464","240926_Std_4uMStdsMix2InH2O-1_posDDA","Citrulline",NA,NA,NA,NA,NA,"",NA
"465","240926_Std_4uMStdsMix2InH2O-2_posDDA","Citrulline",NA,NA,NA,NA,NA,"",NA
"466","240926_Std_4uMStdsMix2InMatrix-1_posDDA","Citrulline",12.56,3422233,0,224701,-2.9,"",3422233
"467","240926_Std_4uMStdsMix2InMatrix-2_posDDA","Citrulline",12.28,3728401,0,269970,-3.2,"",3728401
"468","240926_Std_H2OinMatrix1_posDDA","Citrulline",12.58,3377721,0,260016,-3.7,"",3377721
"469","240926_Std_H2OinMatrix2_posDDA","Citrulline",12.35,4640263,0,295586,-4.1,"",4640263
"470","240926_Blk_RC104_HomFate_T6_Blk_A_posDDA","Citrulline",12.43,2536894,0,159815,-4,"",2536894
"471","240926_Blk_RC104_HomFate_T6_Blk_B_posDDA","Citrulline",12.59,13481025,26469,887513,-3.2,"",13481025
"472","240926_Blk_RC104_HomFate_T6_Blk_C_posDDA","Citrulline",12.54,3276217,0,191850,-3.8,"",3276217
"473","240926_Blk_RC104_HomFate_T48_Blk_A_posDDA","Citrulline",12.55,976496,0,66482,-3.6,"",976496
"474","240926_Blk_RC104_HomFate_T48_Blk_B_posDDA","Citrulline",12.53,2369632,0,148905,-3.9,"",2369632
"475","240926_Blk_RC104_HomFate_T48_Blk_C_posDDA","Citrulline",12.41,3218312,0,205363,-4.2,"",3218312
"476","240926_Blk_RC104_HomFate_T96_Blk_A_posDDA","Citrulline",12.5,4301989,0,281343,-4.1,"",4301989
"477","240926_Blk_RC104_HomFate_T96_Blk_B_posDDA","Citrulline",12.63,5039962,0,328131,-2.9,"",5039962
"478","240926_Blk_RC104_HomFate_T96_Blk_C_posDDA","Citrulline",12.54,3408321,0,214705,-3.8,"",3408321
"479","240926_Poo_RC104_HomFate_Full1_posDDA","Citrulline",12.56,6351206,0,451428,-2.6,"",6351206
"480","240926_Poo_RC104_HomFate_Full2_posDDA","Citrulline",12.52,5139300,0,335794,-3.8,"",5139300
"481","240926_Poo_RC104_HomFate_Full3_posDDA","Citrulline",12.52,5664774,0,371863,-3.5,"",5664774
"482","240926_Poo_RC104_HomFate_Full4_posDDA","Citrulline",12.47,5240613,26426,323848,-3.6,"",5240613
"483","240926_Poo_RC104_HomFate_Full5_posDDA","Citrulline",12.42,5712372,0,337651,-3.9,"",5712372
"484","240926_Smp_RC104_HomFate_Con_A_posDDA","Citrulline",12.53,3562698,0,224958,-3.8,"",3562698
"485","240926_Smp_RC104_HomFate_Con_B_posDDA","Citrulline",12.43,2786515,0,187750,-3.9,"",2786515
"486","240926_Smp_RC104_HomFate_Con_C_posDDA","Citrulline",12.45,2128497,0,134580,-3.7,"",2128497
"487","240926_Smp_RC104_HomFate_T0_A_posDDA","Citrulline",12.5,5609863,0,361261,-3.5,"",5609863
"488","240926_Smp_RC104_HomFate_T0_B_posDDA","Citrulline",12.45,4523260,41498,276206,-3.4,"",4523260
"489","240926_Smp_RC104_HomFate_T0_C_posDDA","Citrulline",12.56,3818637,0,235253,-3.7,"",3818637
"490","240926_Smp_RC104_HomFate_T6_A_posDDA","Citrulline",12.58,13640088,114515,911518,-2.7,"",13640088
"491","240926_Smp_RC104_HomFate_T6_B_posDDA","Citrulline",12.56,15725640,129707,1023515,-3.7,"",15725640
"492","240926_Smp_RC104_HomFate_T6_C_posDDA","Citrulline",12.58,8919207,0,561582,-3.3,"",8919207
"493","240926_Smp_RC104_HomFate_T12_A_posDDA","Citrulline",12.46,6212647,57849,389441,-3.6,"",6212647
"494","240926_Smp_RC104_HomFate_T12_B_posDDA","Citrulline",12.48,3107490,0,230034,-3.6,"",3107490
"495","240926_Smp_RC104_HomFate_T12_C_posDDA","Citrulline",12.58,6998211,0,457115,-2.5,"",6998211
"496","240926_Smp_RC104_HomFate_T24_A_posDDA","Citrulline",12.38,3994547,0,252270,-3.6,"",3994547
"497","240926_Smp_RC104_HomFate_T24_B_posDDA","Citrulline",12.54,5209240,0,350332,-3.2,"",5209240
"498","240926_Smp_RC104_HomFate_T24_C_posDDA","Citrulline",12.54,10352401,76434,717814,-3,"",10352401
"499","240926_Smp_RC104_HomFate_T48_A_posDDA","Citrulline",12.59,6753040,0,424759,-3.4,"",6753040
"500","240926_Smp_RC104_HomFate_T48_B_posDDA","Citrulline",12.4,9243076,0,566240,-4.1,"",9243076
"501","240926_Smp_RC104_HomFate_T48_C_posDDA","Citrulline",12.55,10622665,0,692262,-3.5,"",10622665
"502","240926_Smp_RC104_HomFate_T96_A_posDDA","Citrulline",12.52,8590296,37891,562970,-3.5,"",8590296
"503","240926_Smp_RC104_HomFate_T96_B_posDDA","Citrulline",12.4,5925123,0,395046,-4.3,"",5925123
"504","240926_Smp_RC104_HomFate_T96_C_posDDA","Citrulline",12.43,10862579,0,721240,-4.3,"",10862579
"505","240926_Smp_RC104_HomFate2_T12_L_A_posDDA","Citrulline",12.45,5865712,0,347511,-4.1,"",5865712
"506","240926_Smp_RC104_HomFate2_T12_L_B_posDDA","Citrulline",12.31,4880215,0,321626,-4.2,"",4880215
"507","240926_Smp_RC104_HomFate2_T12_L_C_posDDA","Citrulline",12.37,4409790,0,292808,-3.8,"",4409790
"508","240926_Smp_RC104_HomFate2_T12_UL_A_posDDA","Citrulline",12.46,6984591,0,480942,-3.9,"",6984591
"509","240926_Smp_RC104_HomFate2_T12_UL_B_posDDA","Citrulline",12.42,11400503,0,710169,-4.3,"",11400503
"510","240926_Smp_RC104_HomFate2_T12_UL_C_posDDA","Citrulline",12.35,6167644,0,370877,-4.1,"",6167644
"511","240926_Std_4uMStdsMix1InH2O-1_posDDA","Cytosine",NA,NA,NA,NA,NA,"",NA
"512","240926_Std_4uMStdsMix1InH2O-2_posDDA","Cytosine",NA,NA,NA,NA,NA,"",NA
"513","240926_Std_4uMStdsMix1InMatrix-1_posDDA","Cytosine",7.52,47872412,0,1220277,-2.1,"",47872412
"514","240926_Std_4uMStdsMix1InMatrix-2_posDDA","Cytosine",7.45,45147776,2136129,1181990,-2.3,"",45147776
"515","240926_Std_4uMStdsMix2InH2O-1_posDDA","Cytosine",7.51,2743571200,23926320,130805216,-3.2,"",2743571200
"516","240926_Std_4uMStdsMix2InH2O-2_posDDA","Cytosine",7.49,2417500160,15500084,114975216,-2.7,"",2417500160
"517","240926_Std_4uMStdsMix2InMatrix-1_posDDA","Cytosine",7.54,2422696448,44356108,113314376,-2.7,"",2422696448
"518","240926_Std_4uMStdsMix2InMatrix-2_posDDA","Cytosine",7.47,2454384896,44063492,113593976,-2.8,"",2454384896
"519","240926_Std_H2OinMatrix1_posDDA","Cytosine",7.51,53153616,0,1512670,-2.8,"",53153616
"520","240926_Std_H2OinMatrix2_posDDA","Cytosine",7.46,47884132,0,1300443,-3.1,"",47884132
"521","240926_Blk_RC104_HomFate_T6_Blk_A_posDDA","Cytosine",7.48,2076221,2025282,49295,-3.2,"sn_flag, ",NA
"522","240926_Blk_RC104_HomFate_T6_Blk_B_posDDA","Cytosine",7.51,3366370,1486698,153886,-2.6,"sn_flag, ",NA
"523","240926_Blk_RC104_HomFate_T6_Blk_C_posDDA","Cytosine",7.45,2661214,1573373,100113,-2.7,"sn_flag, ",NA
"524","240926_Blk_RC104_HomFate_T48_Blk_A_posDDA","Cytosine",7.52,3231019,1425401,97850,-2.6,"sn_flag, ",NA
"525","240926_Blk_RC104_HomFate_T48_Blk_B_posDDA","Cytosine",7.48,10021916,1619810,532434,-3.3,"",10021916
"526","240926_Blk_RC104_HomFate_T48_Blk_C_posDDA","Cytosine",7.56,6246870,1936111,284251,-3.2,"",6246870
"527","240926_Blk_RC104_HomFate_T96_Blk_A_posDDA","Cytosine",7.51,7918553,906664,422522,-3.2,"",7918553
"528","240926_Blk_RC104_HomFate_T96_Blk_B_posDDA","Cytosine",7.5,12116365,2004633,615958,-2.1,"",12116365
"529","240926_Blk_RC104_HomFate_T96_Blk_C_posDDA","Cytosine",7.54,4451747,1495405,211733,-2.7,"sn_flag, ",NA
"530","240926_Poo_RC104_HomFate_Full1_posDDA","Cytosine",7.5,80219904,0,2224637,-1.8,"",80219904
"531","240926_Poo_RC104_HomFate_Full2_posDDA","Cytosine",7.5,72513664,0,2111271,-2.9,"",72513664
"532","240926_Poo_RC104_HomFate_Full3_posDDA","Cytosine",7.49,69202080,0,1804566,-2.6,"",69202080
"533","240926_Poo_RC104_HomFate_Full4_posDDA","Cytosine",7.52,77831752,709829,2083506,-2.8,"",77831752
"534","240926_Poo_RC104_HomFate_Full5_posDDA","Cytosine",7.52,80935616,0,2289754,-3.2,"",80935616
"535","240926_Smp_RC104_HomFate_Con_A_posDDA","Cytosine",7.49,94144488,2917234,2405533,-3,"",94144488
"536","240926_Smp_RC104_HomFate_Con_B_posDDA","Cytosine",7.45,39746612,1776423,1023334,-3.1,"",39746612
"537","240926_Smp_RC104_HomFate_Con_C_posDDA","Cytosine",7.48,57992500,2515506,2005290,-2.8,"",57992500
"538","240926_Smp_RC104_HomFate_T0_A_posDDA","Cytosine",7.5,38399340,1398310,1129155,-2.8,"",38399340
"539","240926_Smp_RC104_HomFate_T0_B_posDDA","Cytosine",7.17,52351268,452674,1369280,-2.6,"",52351268
"540","240926_Smp_RC104_HomFate_T0_C_posDDA","Cytosine",7.16,33845668,0,935854,-3,"",33845668
"541","240926_Smp_RC104_HomFate_T6_A_posDDA","Cytosine",7.49,57734380,0,1720345,-2,"",57734380
"542","240926_Smp_RC104_HomFate_T6_B_posDDA","Cytosine",7.49,26608962,1857948,1050148,-2.9,"",26608962
"543","240926_Smp_RC104_HomFate_T6_C_posDDA","Cytosine",7.51,41510296,0,1190908,-2.6,"",41510296
"544","240926_Smp_RC104_HomFate_T12_A_posDDA","Cytosine",7.48,32997486,2722155,1086334,-2.8,"",32997486
"545","240926_Smp_RC104_HomFate_T12_B_posDDA","Cytosine",7.5,51795176,2039312,1496171,-2.8,"",51795176
"546","240926_Smp_RC104_HomFate_T12_C_posDDA","Cytosine",7.5,82841712,376190,2617258,-2,"",82841712
"547","240926_Smp_RC104_HomFate_T24_A_posDDA","Cytosine",7.48,118419792,3085190,4220635,-3.1,"",118419792
"548","240926_Smp_RC104_HomFate_T24_B_posDDA","Cytosine",7.5,50175928,3384390,1722931,-2.3,"",50175928
"549","240926_Smp_RC104_HomFate_T24_C_posDDA","Cytosine",7.15,251967664,0,6595166,-2.2,"",251967664
"550","240926_Smp_RC104_HomFate_T48_A_posDDA","Cytosine",7.52,225712880,6484926,10296267,-2.8,"",225712880
"551","240926_Smp_RC104_HomFate_T48_B_posDDA","Cytosine",7.14,126251832,672999,3563393,-3.3,"",126251832
"552","240926_Smp_RC104_HomFate_T48_C_posDDA","Cytosine",7.17,267473248,2126176,6821320,-2.9,"",267473248
"553","240926_Smp_RC104_HomFate_T96_A_posDDA","Cytosine",7.21,92899440,0,2973855,-2.8,"",92899440
"554","240926_Smp_RC104_HomFate_T96_B_posDDA","Cytosine",7.17,136378864,0,4221513,-3.4,"",136378864
"555","240926_Smp_RC104_HomFate_T96_C_posDDA","Cytosine",7.17,148913600,0,4711054,-3.3,"",148913600
"556","240926_Smp_RC104_HomFate2_T12_L_A_posDDA","Cytosine",7.49,122127896,5731592,4965395,-3.3,"",122127896
"557","240926_Smp_RC104_HomFate2_T12_L_B_posDDA","Cytosine",7.48,123425808,7031976,4953927,-3.1,"",123425808
"558","240926_Smp_RC104_HomFate2_T12_L_C_posDDA","Cytosine",7.51,100235536,5952785,3694670,-2.9,"",100235536
"559","240926_Smp_RC104_HomFate2_T12_UL_A_posDDA","Cytosine",7.51,68271736,4865614,3196793,-3,"",68271736
"560","240926_Smp_RC104_HomFate2_T12_UL_B_posDDA","Cytosine",7.51,60346752,2504324,2324825,-3.4,"",60346752
"561","240926_Smp_RC104_HomFate2_T12_UL_C_posDDA","Cytosine",7.14,41949424,1812257,1258496,-2.9,"",41949424
"562","240926_Std_4uMStdsMix1InH2O-1_posDDA","Deoxyadenosine",3.8,2401868032,19029900,58955336,-2.8,"",2401868032
"563","240926_Std_4uMStdsMix1InH2O-2_posDDA","Deoxyadenosine",3.78,2607792640,30384350,64164216,-3.7,"",2607792640
"564","240926_Std_4uMStdsMix1InMatrix-1_posDDA","Deoxyadenosine",3.75,2612487680,27056740,64497696,-3,"",2612487680
"565","240926_Std_4uMStdsMix1InMatrix-2_posDDA","Deoxyadenosine",3.8,3047795968,28808054,77215848,-3.4,"",3047795968
"566","240926_Std_4uMStdsMix2InH2O-1_posDDA","Deoxyadenosine",NA,NA,NA,NA,NA,"",NA
"567","240926_Std_4uMStdsMix2InH2O-2_posDDA","Deoxyadenosine",NA,NA,NA,NA,NA,"",NA
"568","240926_Std_4uMStdsMix2InMatrix-1_posDDA","Deoxyadenosine",3.77,34334460,0,918549,-2.5,"",34334460
"569","240926_Std_4uMStdsMix2InMatrix-2_posDDA","Deoxyadenosine",3.8,35231148,0,917101,-3.2,"",35231148
"570","240926_Std_H2OinMatrix1_posDDA","Deoxyadenosine",3.78,31210778,0,813469,-3.4,"",31210778
"571","240926_Std_H2OinMatrix2_posDDA","Deoxyadenosine",3.83,33179922,0,920936,-3.3,"",33179922
"572","240926_Blk_RC104_HomFate_T6_Blk_A_posDDA","Deoxyadenosine",3.74,165888,0,13829,-4.9,"",165888
"573","240926_Blk_RC104_HomFate_T6_Blk_B_posDDA","Deoxyadenosine",4.26,424738,0,14196,-3.1,"",424738
"574","240926_Blk_RC104_HomFate_T6_Blk_C_posDDA","Deoxyadenosine",3.63,302408,0,15567,-4.9,"",302408
"575","240926_Blk_RC104_HomFate_T48_Blk_A_posDDA","Deoxyadenosine",3.69,369406,0,13880,-5.4,"",369406
"576","240926_Blk_RC104_HomFate_T48_Blk_B_posDDA","Deoxyadenosine",3.92,1376421,0,35999,-3.5,"",1376421
"577","240926_Blk_RC104_HomFate_T48_Blk_C_posDDA","Deoxyadenosine",3.78,497035,0,18646,-3.3,"",497035
"578","240926_Blk_RC104_HomFate_T96_Blk_A_posDDA","Deoxyadenosine",3.95,2497487,0,55530,-3.6,"",2497487
"579","240926_Blk_RC104_HomFate_T96_Blk_B_posDDA","Deoxyadenosine",3.84,4710980,0,106467,-2.3,"",4710980
"580","240926_Blk_RC104_HomFate_T96_Blk_C_posDDA","Deoxyadenosine",3.99,1334937,0,32640,-3.4,"",1334937
"581","240926_Poo_RC104_HomFate_Full1_posDDA","Deoxyadenosine",3.79,48948308,0,1324595,-1.9,"",48948308
"582","240926_Poo_RC104_HomFate_Full2_posDDA","Deoxyadenosine",3.81,45889372,224666,1265034,-3.4,"",45889372
"583","240926_Poo_RC104_HomFate_Full3_posDDA","Deoxyadenosine",3.8,48858228,2109,1347785,-3,"",48858228
"584","240926_Poo_RC104_HomFate_Full4_posDDA","Deoxyadenosine",3.77,46669796,36048,1287721,-3,"",46669796
"585","240926_Poo_RC104_HomFate_Full5_posDDA","Deoxyadenosine",3.82,49787552,266575,1368483,-3.7,"",49787552
"586","240926_Smp_RC104_HomFate_Con_A_posDDA","Deoxyadenosine",3.82,56932832,502871,1485751,-3.2,"",56932832
"587","240926_Smp_RC104_HomFate_Con_B_posDDA","Deoxyadenosine",3.74,17484288,0,449186,-3.3,"",17484288
"588","240926_Smp_RC104_HomFate_Con_C_posDDA","Deoxyadenosine",3.86,16346839,0,438211,-3.2,"",16346839
"589","240926_Smp_RC104_HomFate_T0_A_posDDA","Deoxyadenosine",3.72,9762271,0,254328,-3.2,"",9762271
"590","240926_Smp_RC104_HomFate_T0_B_posDDA","Deoxyadenosine",3.84,26827448,33009,726540,-3,"",26827448
"591","240926_Smp_RC104_HomFate_T0_C_posDDA","Deoxyadenosine",3.87,5293435,0,153864,-3.3,"",5293435
"592","240926_Smp_RC104_HomFate_T6_A_posDDA","Deoxyadenosine",3.8,9670068,0,255328,-2.6,"",9670068
"593","240926_Smp_RC104_HomFate_T6_B_posDDA","Deoxyadenosine",3.84,1250989,0,31894,-3.3,"",1250989
"594","240926_Smp_RC104_HomFate_T6_C_posDDA","Deoxyadenosine",3.97,1258495,0,35985,-3.4,"",1258495
"595","240926_Smp_RC104_HomFate_T12_A_posDDA","Deoxyadenosine",3.73,9840207,0,259643,-3.3,"",9840207
"596","240926_Smp_RC104_HomFate_T12_B_posDDA","Deoxyadenosine",3.86,7299677,0,188618,-3.2,"",7299677
"597","240926_Smp_RC104_HomFate_T12_C_posDDA","Deoxyadenosine",3.79,21880432,0,598274,-2.5,"",21880432
"598","240926_Smp_RC104_HomFate_T24_A_posDDA","Deoxyadenosine",3.81,60727400,15102,1594427,-3.2,"",60727400
"599","240926_Smp_RC104_HomFate_T24_B_posDDA","Deoxyadenosine",3.76,15190359,0,414512,-2.6,"",15190359
"600","240926_Smp_RC104_HomFate_T24_C_posDDA","Deoxyadenosine",3.82,269789632,3742263,7135198,-2.8,"",269789632
"601","240926_Smp_RC104_HomFate_T48_A_posDDA","Deoxyadenosine",3.81,63392392,526672,1817849,-3.1,"",63392392
"602","240926_Smp_RC104_HomFate_T48_B_posDDA","Deoxyadenosine",3.84,107223280,1397942,3099233,-3.6,"",107223280
"603","240926_Smp_RC104_HomFate_T48_C_posDDA","Deoxyadenosine",3.79,286240288,2752619,7705134,-3.2,"",286240288
"604","240926_Smp_RC104_HomFate_T96_A_posDDA","Deoxyadenosine",3.8,52479824,672555,1470950,-3.2,"",52479824
"605","240926_Smp_RC104_HomFate_T96_B_posDDA","Deoxyadenosine",3.79,151710304,2221437,4119292,-3.9,"",151710304
"606","240926_Smp_RC104_HomFate_T96_C_posDDA","Deoxyadenosine",3.8,127509800,561827,3627823,-3.8,"",127509800
"607","240926_Smp_RC104_HomFate2_T12_L_A_posDDA","Deoxyadenosine",3.75,24659774,41190,656040,-3.4,"",24659774
"608","240926_Smp_RC104_HomFate2_T12_L_B_posDDA","Deoxyadenosine",3.84,27660684,115622,742142,-3.6,"",27660684
"609","240926_Smp_RC104_HomFate2_T12_L_C_posDDA","Deoxyadenosine",3.83,27833050,91680,776986,-3.3,"",27833050
"610","240926_Smp_RC104_HomFate2_T12_UL_A_posDDA","Deoxyadenosine",3.9,14871655,0,351931,-3.7,"",14871655
"611","240926_Smp_RC104_HomFate2_T12_UL_B_posDDA","Deoxyadenosine",3.9,11239795,0,287058,-3.7,"",11239795
"612","240926_Smp_RC104_HomFate2_T12_UL_C_posDDA","Deoxyadenosine",3.87,11103264,0,289034,-3.5,"",11103264
"613","240926_Std_4uMStdsMix1InH2O-1_posDDA","L-Glutamic acid",12.38,33560760,0,2583481,-3.7,"",33560760
"614","240926_Std_4uMStdsMix1InH2O-2_posDDA","L-Glutamic acid",11.87,47035436,233123,2619657,-4.4,"",47035436
"615","240926_Std_4uMStdsMix1InMatrix-1_posDDA","L-Glutamic acid",12.41,227405648,6294327,15867024,-3.9,"",227405648
"616","240926_Std_4uMStdsMix1InMatrix-2_posDDA","L-Glutamic acid",11.9,294364192,8199585,18467552,-3.8,"",294364192
"617","240926_Std_4uMStdsMix2InH2O-1_posDDA","L-Glutamic acid",NA,NA,NA,NA,NA,"",NA
"618","240926_Std_4uMStdsMix2InH2O-2_posDDA","L-Glutamic acid",NA,NA,NA,NA,NA,"",NA
"619","240926_Std_4uMStdsMix2InMatrix-1_posDDA","L-Glutamic acid",12.39,161927088,4682048,10646183,-3.7,"",161927088
"620","240926_Std_4uMStdsMix2InMatrix-2_posDDA","L-Glutamic acid",11.88,199134480,6141191,11699588,-3.9,"",199134480
"621","240926_Std_H2OinMatrix1_posDDA","L-Glutamic acid",12.43,163650784,4040871,11308606,-4.5,"",163650784
"622","240926_Std_H2OinMatrix2_posDDA","L-Glutamic acid",11.99,218934720,5741858,12218545,-5,"",218934720
"623","240926_Blk_RC104_HomFate_T6_Blk_A_posDDA","L-Glutamic acid",12.17,3448440,0,187178,-4.8,"",3448440
"624","240926_Blk_RC104_HomFate_T6_Blk_B_posDDA","L-Glutamic acid",12.37,7621165,52442,430822,-4.2,"",7621165
"625","240926_Blk_RC104_HomFate_T6_Blk_C_posDDA","L-Glutamic acid",12.23,2881496,0,142269,-4.5,"",2881496
"626","240926_Blk_RC104_HomFate_T48_Blk_A_posDDA","L-Glutamic acid",12.36,8878928,0,372857,-4.6,"",8878928
"627","240926_Blk_RC104_HomFate_T48_Blk_B_posDDA","L-Glutamic acid",12.38,8492352,0,441812,-4.9,"",8492352
"628","240926_Blk_RC104_HomFate_T48_Blk_C_posDDA","L-Glutamic acid",12.15,10396516,0,515243,-5.1,"",10396516
"629","240926_Blk_RC104_HomFate_T96_Blk_A_posDDA","L-Glutamic acid",12.22,11993828,0,591216,-4.9,"",11993828
"630","240926_Blk_RC104_HomFate_T96_Blk_B_posDDA","L-Glutamic acid",12.42,21257894,200570,1117210,-3.6,"",21257894
"631","240926_Blk_RC104_HomFate_T96_Blk_C_posDDA","L-Glutamic acid",12.33,8476820,0,404835,-4.6,"",8476820
"632","240926_Poo_RC104_HomFate_Full1_posDDA","L-Glutamic acid",12.39,281450848,10532876,17799016,-3.7,"",281450848
"633","240926_Poo_RC104_HomFate_Full2_posDDA","L-Glutamic acid",12.36,231877168,10251866,12230074,-4.7,"",231877168
"634","240926_Poo_RC104_HomFate_Full3_posDDA","L-Glutamic acid",12.33,248616960,10986887,13013602,-4.5,"",248616960
"635","240926_Poo_RC104_HomFate_Full4_posDDA","L-Glutamic acid",12.21,252339024,9878047,13597758,-4.6,"",252339024
"636","240926_Poo_RC104_HomFate_Full5_posDDA","L-Glutamic acid",12.11,275116512,10318273,14013568,-5,"",275116512
"637","240926_Smp_RC104_HomFate_Con_A_posDDA","L-Glutamic acid",12.32,231116400,4525987,11458974,-4.8,"",231116400
"638","240926_Smp_RC104_HomFate_Con_B_posDDA","L-Glutamic acid",12.17,171324608,4518652,9819319,-4.7,"",171324608
"639","240926_Smp_RC104_HomFate_Con_C_posDDA","L-Glutamic acid",12.24,127739240,3055840,7089211,-4.5,"",127739240
"640","240926_Smp_RC104_HomFate_T0_A_posDDA","L-Glutamic acid",12.26,185533328,8108431,9838535,-4.4,"",185533328
"641","240926_Smp_RC104_HomFate_T0_B_posDDA","L-Glutamic acid",12.21,266533488,7780639,15909994,-4.3,"",266533488
"642","240926_Smp_RC104_HomFate_T0_C_posDDA","L-Glutamic acid",12.28,153850416,5215690,8762532,-4.6,"",153850416
"643","240926_Smp_RC104_HomFate_T6_A_posDDA","L-Glutamic acid",12.41,229827280,7618939,14392871,-3.7,"",229827280
"644","240926_Smp_RC104_HomFate_T6_B_posDDA","L-Glutamic acid",12.39,147431552,6737724,7491138,-4.7,"",147431552
"645","240926_Smp_RC104_HomFate_T6_C_posDDA","L-Glutamic acid",12.34,90356488,4316678,4484545,-4.2,"",90356488
"646","240926_Smp_RC104_HomFate_T12_A_posDDA","L-Glutamic acid",12.24,245893168,8716520,13566162,-4.4,"",245893168
"647","240926_Smp_RC104_HomFate_T12_B_posDDA","L-Glutamic acid",12.24,164541744,4585411,9273302,-4.6,"",164541744
